Scheme Code,Net Asset Value
 ,
Open Ended Schemes(Debt Scheme - Banking and PSU Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
103347,3183.6995
103348,1001.4484
103349,1000.9329
 ,
Edelweiss Mutual Fund,
 ,
140194,1687.977
140196,2901.3782
140198,2901.3931
140192,2901.369
140193,1031.0535
140199,2293.0842
140197,1004.4643
140195,2174.954
140189,1662.6775
140182,2854.5996
140190,2854.6019
140188,1975.141
140181,1056.9753
140184,2157.4984
140183,1033.654
140185,1071.3349
140176,2596.053
140178,1232.1201
140177,1055.6684
140180,1243.807
 ,
Franklin Templeton Mutual Fund,
 ,
100541,1509.5582
100538,5123.2285
100537,1244.2967
118577,3377.6441
100547,1000.0000
118578,1001.7308
118579,1021.3891
100546,3355.1884
100548,1021.9637
139892,10.0000
139890,14.2574
139891,10.0000
139889,14.2574
102441,0.0000
102443,1000.0000
102442,1054.7184
 ,
HDFC Mutual Fund,
 ,
119091,4417.1633
100868,4378.0595
100875,1019.82
119089,1019.82
100876,1031.6655
119090,1031.7415
100874,1032.2736
119088,1032.2907
100878,10
100881,10
100872,10.0000
 ,
HSBC Mutual Fund,
 ,
120038,2239.1103
120037,1000.9401
120039,1043.4827
120040,1196.3350
118907,3207.9541
118906,1019.3000
118909,1562.8262
118901,1001.3789
118902,2223.4164
118903,1007.6319
118904,1108.5268
118908,1001.4798
 ,
ICICI Prudential Mutual Fund,
 ,
100357,101.4288
100359,118.5152
130933,121.0704
103343,100.1482
120198,103.9850
120187,106.7325
120191,154.3173
120188,100.1082
120197,332.7249
120189,100.4287
120196,102.2043
120190,100.3113
130934,149.1904
103340,330.2016
104308,105.6475
115505,153.4604
103344,275.6151
139434,137.2884
139432,100.0000
139433,137.2884
139431,100.0000
103342,100.2847
103341,100.3202
112119,103.8506
101748,118.5022
101753,118.6133
101754,118.5142
101750,450.7797
101755,100.5372
101752,118.9171
101751,462.33
 ,
IDBI Mutual Fund,
 ,
126163,1812.7790
126164,1523.1315
118345,2418.9471
113104,1008.8260
118449,1007.2889
113102,1005.2683
118450,1002.3548
113096,2398.4444
113103,1023.0085
118451,1003.7401
 ,
IIFL Mutual Fund,
 ,
125349,1000.0427
125345,1731.0429
125343,1005.9762
125342,1000.0701
125259,1722.9470
125337,1005.9583
 ,
Indiabulls Mutual Fund,
 ,
119135,2180.9153
115991,2159.4813
119136,1001.06
119138,1003.4958
119139,1034.1478
119137,1001.6609
115992,1001.1451
115994,1003.3882
115995,1005.4548
115993,1002.7188
 ,
Invesco Mutual Fund,
 ,
122786,3068.8058
104484,1002.7594
120537,3086.3494
120536,1085.531
120535,1060.8433
120534,1000.9596
104486,3064.7623
104492,1008.2381
104488,2746.6697
104489,1003.1845
139390,1000
139389,1462.7067
139388,1000
139387,1462.6135
104485,1009.5154
 ,
ITI Mutual Fund,
 ,
147161,1176.9698
147158,1001.0000
147160,1001.1646
147157,1176.1219
147163,1005.7022
147159,1001.9471
147162,1173.0736
147154,1001.0000
147155,1003.6656
147153,1170.3944
147156,1005.5964
147164,1001.9239
 ,
JM Financial Mutual Fund,
 ,
120410,19.7700
120411,10.4302
120406,61.4662
120408,34.8968
120407,11.0165
100244,34.5000
100247,35.0394
100233,11.0139
100234,60.9533
148414,41.4437
148413,41.4437
148415,41.4437
139258,57.8229
139260,41.4437
139257,57.8230
139259,41.4437
101549,19.5174
101078,10.4302
 ,
Kotak Mahindra Mutual Fund,
 ,
119764,1222.81
119766,4542.2558
100833,1222.81
100835,4511.3321
100834,1000.476
100830,3046.6062
100832,1011.079
100828,1002.9403
100829,2893.5255
 ,
LIC Mutual Fund,
 ,
120248,1013.6
120249,4082.4733
101184,1000.1
101185,4034.1566
 ,
Mahindra Manulife Mutual Fund,
 ,
139535,1029.6544
139536,1003.5638
139538,1462.8227
139534,1000.3445
139537,1450.9471
139541,1009.9717
139540,1000.0000
139539,1218.6343
 ,
Mirae Asset Mutual Fund,
 ,
118859,2373.3691
111646,2338.5782
118861,1075.8332
118860,1135.0886
118862,1216.9228
111645,1152.7370
111644,1153.1748
111647,1066.4347
 ,
Motilal Oswal Mutual Fund,
 ,
145834,11.9846
145946,11.9080
147442,10.0000
147441,11.6460
147443,10.0000
147444,11.4318
146218,10.1493
146226,10.0080
146223,10.0861
146228,10.0077
146229,10.0095
146227,10.0055
146230,10.0078
146220,10.0847
146222,10.1462
146224,10.0166
 ,
Navi Mutual Fund,
 ,
119163,10.0129
119161,10.0689
119162,10.016
112645,10.0129
112647,10.0685
112646,10.0149
119164,24.6324
112636,24.4383
140437,10
139386,24.4742
 ,
Nippon India Mutual Fund,
 ,
100852,1528.7400
118695,1528.7400
118696,1595.7563
118698,1006.3832
118700,1530.9008
118701,5499.3471
100855,1592.2721
112340,1004.6263
100837,4886.1343
100842,1524.2800
100843,1332.9381
100844,1216.3436
100838,1034.5289
100853,1530.8910
100851,5445.8054
100849,1114.1500
100845,2714.7678
114251,1004.4865
114252,1013.8310
100848,1092.0644
 ,
PGIM India Mutual Fund,
 ,
138306,144.9174
138305,148.9974
138302,138.2962
138296,144.7765
138300,145.6889
138303,132.9596
138294,143.9385
138284,13.7989
138292,144.7569
138278,10.3577
138283,10.0516
138282,26.2743
138304,140.0664
138286,186.8975
138285,100.304
138297,108.57
138299,292.9895
138298,111.005
138301,100.5433
138288,290.382
138287,111.6542
138289,100.5426
138280,10.301
138279,10.0577
138281,27.706
 ,
PPFAS Mutual Fund,
 ,
143263,1000.5404
143269,1253.8950
143262,1007.9460
143265,1002.0310
143264,1000.5404
143260,1247.6836
143261,1007.8707
143266,1002.0153
 ,
quant Mutual Fund,
 ,
120837,36.2022
103225,35.4838
120838,15.6153
103228,15.2344
120839,14.0878
103227,13.3812
120836,13.2322
103226,12.8916
148513,11.2579
148510,11.2585
148511,11.2578
148512,11.2752
 ,
Quantum Mutual Fund,
 ,
103736,10.0090
103734,30.2472
103735,10.0642
141065,10.0007
141066,30.1041
141067,10.0586
 ,
SBI Mutual Fund,
 ,
119804,1149.0310
119805,1135.4473
119799,1201.7715
119800,3518.6948
105274,3524.5664
105275,1132.3066
105279,1158.6382
105278,N.A.
105281,1132.3040
105283,1145.8642
105282,1198.4392
105280,3491.5636
 ,
Sundaram Mutual Fund,
 ,
149744,1053.0268
149742,1090.0202
149663,1000.6367
149658,1000.8893
149664,1985.1912
149660,1026.0746
149662,1026.1607
149661,1969.2126
149738,1027.4954
149737,1091.6761
149739,1027.3993
149740,1051.4018
149745,1000.0000
149659,1006.9513
149665,1007.4179
 ,
Tata Mutual Fund,
 ,
102672,3513.8199
119862,1001.5187
119861,3546.8240
101714,1001.5157
 ,
Taurus Mutual Fund,
 ,
104240,1013.9743
104241,2368.5909
 ,
Trust Mutual Fund,
 ,
148842,1068.0473
148841,1089.853
148839,1043.7373
148837,1053.4196
148834,1054.3372
148833,1086.7038
148843,1041.451
148836,1036.9094
 ,
Union Mutual Fund,
 ,
115401,1000.7927
119301,1000.7927
119305,1003.7100
119303,2166.7310
119302,1005.9247
119304,1001.7637
115399,1003.6757
115398,2145.2461
115400,1005.8521
142345,1000.0000
142344,1167.6169
142343,1000.0000
142342,1167.3290
115402,1001.9291
 ,
UTI Mutual Fund,
 ,
134427,1620.2021
120558,1066.3052
141768,1334.4712
140913,1158.597
140504,1265.5908
120794,1057.3132
140024,1530.1699
120777,1144.0165
133973,1613.073
102010,1081.3365
140517,1329.4578
139838,1157.732
144475,1123.1155
102011,1050.1552
135721,1523.0996
102013,1053.7222
120304,3684.0587
102012,3658.2474
102008,1077.5622
102009,3346.8532
102007,1136.8745
 ,
WhiteOak Capital Mutual Fund,
 ,
145969,1000.9833
145966,1003.0523
145971,1207.1839
145967,1002.8965
145970,1002.2860
145963,1000.9518
145965,1005.0358
145968,1202.6485
145972,1003.3829
145964,1002.2707
 ,
Open Ended Schemes(Debt Scheme - Long Duration Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
150484,10.5695
150485,10.5695
150482,10.5311
150483,10.5258
 ,
Axis Mutual Fund,
 ,
151205,1026.4993
151179,1026.5725
151202,1026.5600
151204,1026.5585
151176,1011.6580
151206,1025.1957
151177,1009.5822
151178,1025.2121
151201,1025.1958
151203,1025.2033
 ,
HDFC Mutual Fund,
 ,
151314,10.1278
151313,10.1349
151311,10.1278
151312,10.1349
 ,
ICICI Prudential Mutual Fund,
 ,
131623,10.4720
122673,68.2598
120743,80.2771
120748,11.9879
120747,12.6720
100365,74.2242
100364,11.1771
100367,12.3189
131622,11.5873
100366,11.7562
101642,10.8508
101643,73.5439
 ,
Nippon India Mutual Fund,
 ,
143703,11.6936
143711,11.6997
143701,11.9570
143707,14.9368
143705,11.6805
143709,11.4013
143710,11.9305
143706,14.7104
143712,11.6694
143708,11.3577
143704,14.9366
143702,14.7113
 ,
SBI Mutual Fund,
 ,
151214,10.2405
151215,10.2406
151212,10.2288
151213,10.2288
 ,
UTI Mutual Fund,
 ,
151525,10.0474
151523,10.0474
151530,10.0474
151524,10.0474
151531,10.0451
151532,10.0451
151527,10.0451
151529,10.0451
151528,10.0451
 ,
Open Ended Schemes(Debt Scheme - Low Duration Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
119523,609.8123
103192,560.5054
103195,393.0049
119524,100.0001
119522,100.6877
103191,99.9985
103194,99.9054
113307,99.9994
103193,100.4992
 ,
Axis Mutual Fund,
 ,
128961,1847.5931
120515,1012.4737
120513,2723.7383
120516,1015.3108
120514,1012.7163
112215,1013.2484
112214,2617.3033
112217,1015.0914
112216,1012.6807
112720,1012.4736
112717,2453.8488
112718,1015.0884
112719,1012.6823
 ,
Bandhan Mutual Fund,
 ,
108633,10.1015
108632,32.8018
108635,10.1644
116020,10.8923
116413,11.0016
108634,10.1280
118368,10.1111
118371,33.4098
118372,10.1795
118370,10.9450
118369,10.9356
118373,10.1167
 ,
Baroda BNP Paribas Mutual Fund,
 ,
150168,10.0835
150169,36.8993
150170,10.1634
150171,10.0175
150164,10.0604
150165,34.2840
150167,10.2856
150166,10.0170
150163,10.0499
150160,34.3111
150162,10.4636
150161,10.0170
 ,
Canara Robeco Mutual Fund,
 ,
118293,10.2600
118291,36.5384
118292,32.6814
118295,10.3207
118294,10.2603
104559,10.2600
102913,35.7898
102914,32.0589
113144,10.3189
102915,10.2601
 ,
DSP Mutual Fund,
 ,
133925,17.2795
133922,10.1268
133928,11.6689
133924,10.7823
133923,10.1288
133926,16.8531
133919,10.1814
133920,10.5387
133921,10.7508
133927,10.1288
 ,
Franklin Templeton Mutual Fund,
 ,
118530,28.6858
118528,13.3317
118529,13.1009
113135,32.6071
100503,15.0351
100504,14.7667
147993,0.0000
147989,0.0000
147991,0.0000
147994,0.0000
147990,0.0000
147992,0.0000
147995,0.1660
147997,0.1630
147999,0.3681
148000,0.3600
147996,0.1711
147998,0.1681
 ,
HDFC Mutual Fund,
 ,
105548,10.1428
118945,10.0655
118942,52.3905
118943,10.195
118944,10.0704
102452,48.9658
105543,10.1883
102453,10.0697
105547,10.1574
105546,10.1856
105545,10.1734
105544,41.8371
 ,
HSBC Mutual Fund,
 ,
151118,11.2497
151117,25.0629
151116,11.1102
151119,10.8648
151114,23.9904
151115,10.3935
 ,
ICICI Prudential Mutual Fund,
 ,
130900,154.9446
101618,105.7358
120397,105.7358
122904,101.7555
120398,461.1122
120399,162.4279
122651,102.0730
122982,106.7129
120396,105.5497
130952,123.8923
122748,101.7531
101619,456.0314
115511,160.5799
122531,102.0669
122995,106.5094
101617,105.5020
111795,100.1193
111794,220.0081
111793,100.956
 ,
Invesco Mutual Fund,
 ,
105025,1012.924
120569,1795.9466
120567,3327.8139
120570,3326.3162
120571,1079.5699
120568,1206.8614
120566,1018.9655
115458,3286.4315
104726,3211.14
104729,1170.2772
104728,2900.6541
104723,1169.4802
104722,1331.394
105024,1495.3269
104725,1151.3222
 ,
JM Financial Mutual Fund,
 ,
143610,19.3504
143604,10.8500
143606,11.1437
143612,32.1378
143611,11.4584
143603,10.8200
143605,11.1022
143607,31.5842
143608,11.4179
143609,19.0284
 ,
Kotak Mahindra Mutual Fund,
 ,
133812,1297.254
133810,3052.6913
133805,2848.9286
133809,1085.9192
 ,
LIC Mutual Fund,
 ,
120316,10.05
120315,36.1441
120317,18.881
120318,12.5937
111676,10.6441
101830,33.8557
101829,11.674
111675,11.6242
 ,
Mahindra Manulife Mutual Fund,
 ,
140617,1066.7715
140619,1138.9181
140618,1031.5916
140613,1471.2028
140614,1000.0001
140620,1396.1360
140616,1118.6872
140615,1053.8759
 ,
Mirae Asset Mutual Fund,
 ,
118840,2065.8475
118843,1208.9337
118841,1159.5809
118842,1012.2325
118844,1454.5691
107700,1005.1646
107704,1087.1363
107702,1011.0625
107701,1106.7643
107705,1924.3615
 ,
Nippon India Mutual Fund,
 ,
111747,1008.9474
118703,1009.0552
125264,1816.6539
118704,1029.1441
118705,1014.4007
118706,1009.6233
118702,1935.9997
118709,3332.7799
125265,1746.2939
111749,1022.1188
111750,1014.0319
111744,1008.9450
111748,3034.4234
111743,2261.1621
111751,1024.1412
111752,1014.1098
111745,1009.6150
111754,1009.4436
111746,1848.4743
111753,3183.7059
 ,
PGIM India Mutual Fund,
 ,
138450,13.5767
138437,9.3875
138430,9.809
138452,9.8385
138449,14.178
138444,10.4116
138441,10.0271
138442,8.6068
138443,26.9151
138447,13.7182
138439,10.2086
138445,8.7376
138446,10.2312
138426,8.5967
138423,25.185
138448,12.0399
138436,8.6643
149813,0
149806,0
149812,0
149807,0
149810,0
149808,0
149809,0
149811,0
138438,9.4582
138429,9.9688
138427,21.6022
138431,9.3644
138432,9.3258
138435,16.8702
138424,10.1367
138425,9.892
 ,
SBI Mutual Fund,
 ,
119810,1178.8570
119811,1199.3770
119812,3057.9020
119818,1358.7958
119819,1180.5135
106213,1159.2524
106215,1179.5350
106212,2976.1766
106216,1305.3811
106214,1159.2361
106221,1158.8640
106217,3028.6201
106224,N.A.
106222,1156.6410
106223,N.A.
 ,
Sundaram Mutual Fund,
 ,
149747,1146.2809
149523,1008.2604
149526,3120.4614
149525,1097.2020
149524,1007.0836
149520,1010.7294
149522,1010.5407
149748,1099.1234
149751,1088.9899
149752,1107.7870
149519,2959.8749
149521,1087.2841
149750,1128.1907
 ,
Tata Mutual Fund,
 ,
119863,3408.4322
103159,3340.6799
119864,1003.5316
119957,2161.1444
119865,1008.8241
103160,1003.5288
115464,2117.5540
103158,1008.7916
 ,
UTI Mutual Fund,
 ,
120738,2199.7192
120735,3039.4008
102538,2869.5714
105578,1050.8833
102541,1888.3416
102539,3559.9457
105659,1089.6821
102540,5340.5273
105670,1032.9
102545,2505.778
102544,2998.1001
141958,1125.0838
120737,1160.4282
133127,1289.8798
135191,1342.94
133469,1175.8761
120736,1186.668
120734,1629.6347
120739,1022.0744
105605,1155.5333
133130,1140.2993
133733,1334.1943
136345,1183.4111
105658,1178.6697
115483,1238.4581
105627,1158.4444
 ,
Open Ended Schemes(Debt Scheme - Medium Duration Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
119540,12.9672
119538,15.9249
119541,12.6534
119539,34.1692
111803,31.9362
111804,22.1442
111811,12.4274
111812,14.8283
111809,12.2863
147820,.546
147817,.2521
147819,.3338
147818,.2399
147816,.571
147821,.2403
147814,.3178
147815,.2373
 ,
Axis Mutual Fund,
 ,
120475,25.2056
120474,11.7417
120476,10.4235
128958,13.2560
116894,23.2850
116896,10.8899
116895,10.2243
 ,
Bandhan Mutual Fund,
 ,
108730,12.0207
108731,10.2872
108729,10.3192
108728,38.8725
113169,11.0542
108727,10.3516
131385,12.2453
118399,12.4108
118400,10.4094
118404,10.3209
118401,41.6854
118402,10.5967
131384,10.8839
118403,11.2319
 ,
Baroda BNP Paribas Mutual Fund,
 ,
150292,0
150295,0
150304,0
150305,0
150301,0
150300,0
150290,0
150247,10.6835
150245,10.2061
150293,0
150294,0
150241,16.9373
150246,10.0000
150306,0
150244,10.4877
150303,0
150249,10.5596
150242,10.1923
150288,0
150291,0
150240,15.9434
150248,10.5078
150243,10.1600
150289,0
 ,
DSP Mutual Fund,
 ,
118924,72.0897
118922,11.7604
118921,11.1805
100078,68.4354
100077,11.6142
100079,11.0834
 ,
Franklin Templeton Mutual Fund,
 ,
118554,26.5759
118555,12.4807
112304,24.9338
112305,11.5593
147965,0.0000
147963,0.0000
147964,0.0000
147962,0.0000
147967,0.2536
147969,0.2368
147966,0.5401
147968,0.5108
 ,
HDFC Mutual Fund,
 ,
101990,10.1545
119080,10.1574
101989,47.2947
119081,50.5445
132852,17.0674
132853,18.0406
 ,
HSBC Mutual Fund,
 ,
151150,12.4572
151146,18.3555
151148,11.4916
151151,11.5875
151149,17.0886
151147,10.6585
 ,
ICICI Prudential Mutual Fund,
 ,
132981,12.9357
130935,15.0013
120670,40.5699
120672,11.1332
120671,11.2589
130936,16.1701
102741,37.4888
117330,10.6331
113137,10.6895
132982,14.3488
113080,10.0458
117706,10.8612
113138,10.6002
113136,10.4491
102743,32.0584
 ,
Invesco Mutual Fund,
 ,
149013,1065.8549
149011,1065.7895
149014,1040.7749
149010,1048.8046
149012,1048.8051
149009,1030.4368
 ,
Kotak Mahindra Mutual Fund,
 ,
128079,20.5799
128006,20.5781
128009,18.9243
128078,11.6154
 ,
Nippon India Mutual Fund,
 ,
148284,0.0000
148289,0.0000
148290,0.0000
148287,0.0000
130051,10.5217
130052,13.7852
130050,13.7819
130054,11.6246
130055,9.8134
130037,12.8835
130053,11.0245
130056,9.5027
148077,0.1794
148078,0.1888
148080,0.1886
148079,0.1591
148081,0.1343
148083,0.1794
148082,0.1535
148084,0.1323
148283,0.0000
148288,0.0000
148285,0.0000
148286,0.0000
 ,
SBI Mutual Fund,
 ,
119824,45.8113
119825,17.8076
102053,42.8930
102054,16.6261
 ,
Sundaram Mutual Fund,
 ,
119676,13.5757
119673,0.0000
119675,65.8516
119674,0.0000
119672,24.0645
100607,0.0000
100611,14.0397
100608,67.9289
100606,0.0000
100605,0.0000
100610,12.2167
100604,20.5304
100603,60.1110
100609,12.6014
100602,12.3423
 ,
Tata Mutual Fund,
 ,
101703,29.7872
119126,15.2302
119127,32.7645
101605,13.5481
 ,
Union Mutual Fund,
 ,
148479,10.9910
148480,10.9910
148477,10.8970
148478,10.8970
 ,
UTI Mutual Fund,
 ,
134505,12.5462
134506,12.7325
134503,16.3728
134504,12.2649
134501,10.4242
134502,12.2524
134500,11.7887
134498,11.4484
134499,15.4993
134497,11.4982
134495,11.1775
134496,11.9317
148248,0
148249,0
148257,0
148256,0
148250,0
148255,0
148247,0
148254,0
148252,0
148251,0
148246,0
148253,0
148439,0
148442,0
148443,0
148441,0
148440,0
148438,0
148421,0
148434,0
148433,0
148437,0
148435,0
148436,0
148136,0.3663
148138,0.3488
148129,0.2973
148135,0.2864
148134,0.2895
148137,0.2595
148131,0.2867
148128,0.2818
148127,0.2488
148133,0.2764
148132,0.2515
148130,0.2721
 ,
Open Ended Schemes(Debt Scheme - Medium to Long Duration Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
111777,26.7189
133446,12.9241
119655,13.9023
119657,113.0871
100038,105.9083
133445,12.2473
100037,13.0788
 ,
Bandhan Mutual Fund,
 ,
108766,11.5879
108765,55.7151
108763,11.7836
131387,11.9578
108764,12.0176
118393,15.9358
118394,60.0461
118395,12.7308
131386,14.6038
118396,12.5778
108768,48.1139
108767,10.4553
 ,
Bank of India Mutual Fund,
 ,
119395,14.3798
111718,10.3674
119393,29.2484
119396,13.3353
119394,13.0372
111715,28.5375
111717,21.6132
111714,13.5005
111712,27.8119
111716,14.3186
111713,14.8407
 ,
Canara Robeco Mutual Fund,
 ,
118282,52.1539
118281,16.2568
101588,47.7176
101587,14.6431
 ,
HDFC Mutual Fund,
 ,
100124,48.8477
119069,53.2432
133365,16.8375
133366,15.4045
100123,11.0262
119068,12.2504
 ,
HSBC Mutual Fund,
 ,
120059,39.1576
120101,10.6755
101685,36.0601
101686,10.6725
 ,
ICICI Prudential Mutual Fund,
 ,
130932,12.4602
120619,34.9885
131480,10.9419
120617,11.6123
120618,11.6496
109740,33.3283
131481,11.2570
109741,11.3991
109743,11.2845
109742,25.0654
109744,10.6444
109745,11.4294
 ,
JM Financial Mutual Fund,
 ,
120428,24.6996
120430,57.5392
120431,20.3318
100223,52.2459
100222,17.7638
101181,21.3752
 ,
Kotak Mahindra Mutual Fund,
 ,
119734,23.6201
119735,70.9669
100300,39.6415
100299,64.7033
100291,13.6554
100292,42.9354
 ,
LIC Mutual Fund,
 ,
120279,63.579
120278,15.3616
100315,60.2954
100314,13.2164
 ,
Nippon India Mutual Fund,
 ,
100386,12.7691
118680,13.9852
118681,13.2228
118683,11.3461
118684,13.5696
118687,83.0288
118679,23.7264
100388,21.7641
100387,75.7032
100385,12.3118
100383,10.7009
100384,12.9000
 ,
SBI Mutual Fund,
 ,
119713,17.8928
121940,18.3179
100638,15.5242
121944,16.7154
119712,38.2722
119714,63.0640
100640,35.9636
100639,59.3548
 ,
Tata Mutual Fund,
 ,
119876,72.1992
100418,66.6140
119875,41.0962
101186,38.6487
119877,16.8454
100417,15.3414
 ,
UTI Mutual Fund,
 ,
139339,11.8191
133280,12.9927
134998,12.5043
120690,21.0753
133869,11.7702
133872,12.0236
135581,12.2166
100742,15.8816
100741,61.8356
120689,66.7818
 ,
Open Ended Schemes(Debt Scheme - Money Market Fund),
 ,
Aditya Birla Sun Life Mutual Fund,
 ,
101973,100.02
119513,100.02
119512,100.2568
101976,312.2581
119511,315.4092
101972,100.015
101970,103.93
101971,384.8609
101974,100.2545
 ,
Axis Mutual Fund,
 ,
147576,1172.4469
147571,1005.6131
147567,1214.6920
147572,1013.2130
147573,1065.5140
147575,1165.9341
147577,1005.6127
147568,1208.0851
147578,1011.2135
147574,1058.8512
 ,
Bandhan Mutual Fund,
 ,
108757,10.3018
108756,34.3919
108650,10.0994
131389,11.2788
108701,10.1370
118383,10.0994
118384,36.7690
118385,10.2423
131388,13.4702
118386,10.1158
 ,
Baroda BNP Paribas Mutual Fund,
 ,
147373,1000.0000
147378,1000.0000
147376,1010.2388
147379,1000.4755
147377,1184.4881
147382,1172.6027
147380,1005.9754
147381,1000.6179
 ,
DSP Mutual Fund,
 ,
123288,10.1527
119106,45.8850
119108,12.4808
119107,10.8910
100087,44.7645
100088,12.4377
123287,10.1021
100089,10.8622
 ,
Edelweiss Mutual Fund,
 ,
140236,26.4866
140237,26.4899
140235,24.7026
140230,20.8849
140233,24.2008
140229,24.4036
140232,22.955
 ,
Franklin Templeton Mutual Fund,
 ,
118506,43.6630
101357,42.4061
101359,0.0000
101358,0.0000
122443,10.0457
122444,10.0571
129437,10.6833
118505,11.0280
129436,10.2725
101356,10.5615
 ,
HDFC Mutual Fund,
 ,
101994,1063.64
119093,1063.64
101993,4832.6612
119092,4909.7777
101995,1064.3392
119094,1064.3799
 ,
HSBC Mutual Fund,
 ,
151055,10.8591
151054,23.3680
151052,12.2563
151053,13.1869
151049,10.8591
151048,22.4127
151051,11.6009
151050,13.0997
 ,
ICICI Prudential Mutual Fund,
 ,
130946,151.2089
130945,118.0134
115328,100.0952
120209,100.1435
120210,101.3351
120211,323.4467
120216,148.2014
120213,101.0456
120212,100.8668
101221,306.6704
103634,100.1295
103633,320.2854
130013,147.1019
103637,100.8819
103635,100.8030
103636,100.6605
 ,
Invesco Mutual Fund,
 ,
115515,1000.29
120506,1005.7131
120508,2385.81
120507,2663.2921
120509,1063.4596
116653,2591.468
112123,2588.2821
112125,1023.2844
112120,2327.886
